# omch2 ombh2 h ns 10^9As b0 loglike weights
1.164170294322932897e-01 2.459212696914656049e-02 6.887817922197528864e-01 9.583514231838609065e-01 2.391524554115354473e+00 9.943943118278448789e-01 7.334696849340911274e-05 -1.191878851746455359e+00
1.135357533617030179e-01 2.304948580834569397e-02 6.821484174484353513e-01 9.708592495682156764e-01 2.342949714847493592e+00 1.009788723185945036e+00 6.920810183507684855e-05 -1.249962091836118283e+00
1.099714876437748456e-01 2.196786611000003941e-02 6.673282269293996372e-01 9.748650359602274440e-01 2.438865965404847902e+00 1.003371403461174927e+00 7.363649797112913271e-05 -1.187939226982421381e+00
1.149957285005848984e-01 2.356921958613980572e-02 6.846874293646217913e-01 9.564555966416961041e-01 2.397418519043982066e+00 9.953028625753402858e-01 9.135831600864723014e-05 -9.722907128901170370e-01
1.153502776390510909e-01 2.376974588459442039e-02 6.890022208819696070e-01 9.657743151447064633e-01 2.334260081228379136e+00 1.005874436259975635e+00 7.941863303456940255e-05 -1.112347012446998074e+00
1.114200797278014909e-01 2.265057768505197508e-02 6.772919035837606794e-01 9.720214535157214453e-01 2.398411925336004558e+00 1.008259431452150690e+00 8.588555953875057387e-05 -1.034064319103960461e+00
1.174565385847301802e-01 2.535871613519567053e-02 6.942174554061407710e-01 9.624999131507173677e-01 2.352088786022501044e+00 1.001597632143015337e+00 7.535644001409310202e-05 -1.164850636723945065e+00
1.075956205907371566e-01 2.048770201233370003e-02 6.608918883801521149e-01 9.757828815719292725e-01 2.456395698827569696e+00 1.003432296143285551e+00 7.209573128137412618e-05 -1.209085189138763283e+00
1.055489714549199265e-01 1.987322024777951612e-02 6.530750458840057782e-01 9.802379776278176138e-01 2.471720106218140423e+00 1.009758390373882486e+00 7.182552691837133243e-05 -1.212840085168098714e+00
1.105204674426139150e-01 2.109975679785314889e-02 6.661321575145555673e-01 9.655114658136474404e-01 2.426457088330906231e+00 9.973009440257749603e-01 7.687309858449609709e-05 -1.144924034187573270e+00
1.088290043243966831e-01 2.189213900346592689e-02 6.652857192563298439e-01 9.743747407951847128e-01 2.468902672591109848e+00 1.005317817445833484e+00 8.875235565020459221e-05 -1.001230055607363001e+00
1.111617853339596507e-01 2.312873965214807051e-02 6.725184058568691725e-01 9.742895057946570070e-01 2.438888994752828054e+00 1.005632862876596256e+00 6.717191135366722620e-05 -1.279824851807993769e+00
1.126841919400992098e-01 2.244176140695306604e-02 6.729900180624683870e-01 9.565546319403447351e-01 2.442726116931253966e+00 9.919915121913105427e-01 7.372811149171151616e-05 -1.186695868312810598e+00
1.126187694653743993e-01 2.342925003968738401e-02 6.822533373764154696e-01 9.727980427561451204e-01 2.396052620660150900e+00 1.006734200822596792e+00 9.042711348705911249e-05 -9.825358757652279396e-01
1.089865112687995741e-01 2.087782195990536133e-02 6.656575988718158587e-01 9.707351079921207049e-01 2.434305173305441272e+00 1.002927900725474775e+00 8.797179304788467437e-05 -1.010063796598573926e+00
1.163919577721168608e-01 2.376441750545258552e-02 6.882587956134367246e-01 9.538331824826327132e-01 2.377428284067118369e+00 9.926334239577927487e-01 7.946782761227676867e-05 -1.111727770516894864e+00
1.088423326385758727e-01 2.056915992950719002e-02 6.594977271847320965e-01 9.672132474836154792e-01 2.448929169248253324e+00 1.000284647342410960e+00 8.201384782331046068e-05 -1.080191917247803612e+00
1.127060578578846228e-01 2.266559709829611691e-02 6.748137100296792701e-01 9.621390932535630602e-01 2.441750521052134193e+00 9.920401166523105108e-01 8.154671960214833102e-05 -1.085903923492311351e+00
1.137305124039556525e-01 2.359166459595675794e-02 6.786437832115683744e-01 9.670661813658616435e-01 2.408411917371102717e+00 9.994892370178249941e-01 8.852518660893006041e-05 -1.003792920172403180e+00
1.171441745911298710e-01 2.425581399935766019e-02 6.903887529893080188e-01 9.578786732130524229e-01 2.324243450494630547e+00 1.003054047310915964e+00 7.442953141087614772e-05 -1.177227235498478297e+00
1.160487292858071451e-01 2.464129693139794491e-02 6.897119631644974547e-01 9.663798818256756906e-01 2.348197929778188531e+00 1.006122230831837605e+00 7.699981929353575056e-05 -1.143276951134423625e+00
1.128441886126336918e-01 2.203265060035638004e-02 6.708343280907467232e-01 9.541552717983280418e-01 2.437627112610764257e+00 9.899399086212072874e-01 8.804454714542786834e-05 -1.009237122193155978e+00
1.182394704013343401e-01 2.535638573977824425e-02 6.964211289175734620e-01 9.587170438390981708e-01 2.349731892870822403e+00 9.983175449257744027e-01 7.782953539916300911e-05 -1.132559034625964856e+00
1.160475962921241472e-01 2.329684583011733257e-02 6.819680414283542103e-01 9.503723950974820589e-01 2.400484084313665001e+00 9.872119257469718079e-01 7.383744496057130947e-05 -1.185214038928029234e+00
1.090188110007108135e-01 2.122741181018904244e-02 6.638146467022816299e-01 9.718279865357402070e-01 2.438892682605520612e+00 1.004674126268709777e+00 7.340749381469738213e-05 -1.191054000171000604e+00
1.202607203913344802e-01 2.586197691926538783e-02 7.040266825091848757e-01 9.553167124098530527e-01 2.302044453137185975e+00 1.000080823573900712e+00 7.522717668517997199e-05 -1.166567468388595374e+00
1.191523466042199997e-01 2.530466206804224405e-02 6.985517819796069894e-01 9.571706095123437841e-01 2.315217963028531667e+00 9.996915843229319254e-01 9.563990007651528361e-05 -9.264899283461643931e-01
1.120530868615808584e-01 2.179787275083630571e-02 6.721876792211045615e-01 9.618335253533500939e-01 2.401492333363794085e+00 9.984721233411677499e-01 7.118784299236080701e-05 -1.221757966798042272e+00
1.074952782452258948e-01 2.031969048728018284e-02 6.571033071251326518e-01 9.708511683416477522e-01 2.487811816551569688e+00 9.981674330121920180e-01 7.497127945179213511e-05 -1.169974926595111597e+00
1.148976538873348607e-01 2.372026461514927659e-02 6.805090751813944738e-01 9.549099532568727788e-01 2.431262272085187970e+00 9.907371728803872069e-01 9.138743427023690179e-05 -9.719720377713618742e-01
1.131772407434368521e-01 2.380657556842973033e-02 6.834757898409669075e-01 9.729719364848556928e-01 2.387623229321085283e+00 1.007421999719475103e+00 7.260347840704836099e-05 -1.202067193522330379e+00
1.169978325017022591e-01 2.370631940085295500e-02 6.865391307965080792e-01 9.510734776508037447e-01 2.365245321318483196e+00 9.914395418979079500e-01 7.555324279614698401e-05 -1.162242415833715903e+00
1.134995209428013851e-01 2.212668351722334864e-02 6.744787988998781625e-01 9.573801115005160511e-01 2.388746962155835263e+00 9.959560775392786169e-01 8.045429854330288471e-05 -1.099390722896604000e+00
1.102928003723708111e-01 2.205978231747377297e-02 6.672798355937332726e-01 9.751494590175256993e-01 2.422749404351818292e+00 1.006171679706164834e+00 7.121571517255812552e-05 -1.221366513369316342e+00
1.045004509638380596e-01 1.971021095615832150e-02 6.473310791747096671e-01 9.814634350900598436e-01 2.513973142868302979e+00 1.007559337021292523e+00 8.580266082149237792e-05 -1.035030008229594900e+00
1.126342780376843877e-01 2.246625399369273079e-02 6.769354837058860763e-01 9.638581410327019539e-01 2.391080098175701885e+00 1.001657187321242537e+00 7.652541364809882290e-05 -1.149457135933067864e+00
1.095280004453773187e-01 2.161512023265224972e-02 6.694221081260898210e-01 9.726217695829585397e-01 2.442856300963553551e+00 1.002592656768414692e+00 8.943425182621367482e-05 -9.935762872971298787e-01
1.061891984718219134e-01 2.055562734068454647e-02 6.541561929799261099e-01 9.765253551624112349e-01 2.527253749738407329e+00 9.994986275526587249e-01 7.484276375483815420e-05 -1.171690596578074617e+00
1.133116582493132185e-01 2.411333661619470548e-02 6.844268883897607347e-01 9.745355828362901596e-01 2.386274606138463206e+00 1.009390656388924112e+00 6.680449049682516923e-05 -1.285309724858558322e+00
1.147972795135547980e-01 2.432421539847964831e-02 6.833367509194393508e-01 9.660898937575795875e-01 2.385961831780064379e+00 1.003838144679249034e+00 7.634728633017717151e-05 -1.151787537614482160e+00
1.085087307557633801e-01 2.151520088719551319e-02 6.671936720113295083e-01 9.774861277796729198e-01 2.452257041100656121e+00 1.005989967229849125e+00 7.975031243846469485e-05 -1.108179366767183316e+00
1.181642426528372453e-01 2.544787448750016751e-02 6.990822131390505012e-01 9.608829152500494297e-01 2.334916678680523106e+00 1.001417936825710342e+00 7.477662110964530037e-05 -1.172574742032374884e+00
1.145695376608043825e-01 2.376062891807945859e-02 6.861966120227085408e-01 9.634226386104558504e-01 2.383030707992587871e+00 1.001508074073897969e+00 7.389019582706766824e-05 -1.184499875099825461e+00
1.151815899493552064e-01 2.386227489200225607e-02 6.867134409320163613e-01 9.651043394824707633e-01 2.340514108237952140e+00 1.007633052264689244e+00 8.970445338586266026e-05 -9.905596107588086063e-01
1.127133772318879845e-01 2.348025059827433397e-02 6.773380626718960018e-01 9.674938549167282353e-01 2.446193384450952024e+00 9.968260409704607916e-01 7.384991511777270123e-05 -1.185045166558391871e+00
1.089594931059151561e-01 2.104765808285945228e-02 6.583229244706521044e-01 9.651228947199259611e-01 2.478079202440767403e+00 9.975984521292939888e-01 7.824282919274445631e-05 -1.127262840636404251e+00
1.108558392748819343e-01 2.154965552535955189e-02 6.698546615973512974e-01 9.670253893374071152e-01 2.428618633902445367e+00 9.978128228207453487e-01 8.247136136282874272e-05 -1.074628928068835032e+00
1.103724201621130996e-01 2.214635470978248977e-02 6.722680605318149816e-01 9.744368851511150398e-01 2.405291182166524599e+00 1.010161188904461937e+00 9.073182047355356835e-05 -9.791718984312915985e-01
1.130199656374697714e-01 2.293930548224813737e-02 6.733566791545414487e-01 9.609817578813090178e-01 2.420268794640780818e+00 9.983836344124872308e-01 7.821348455311091070e-05 -1.127637956721848855e+00
1.101400442030078114e-01 2.088509494185931958e-02 6.618331521690024033e-01 9.595919316628582774e-01 2.466271933429101892e+00 9.914614465171889268e-01 9.158833757145404383e-05 -9.697760816627647440e-01
1.054656324109567722e-01 2.052605036106614628e-02 6.544042076763353366e-01 9.815447647815428445e-01 2.518168964449662539e+00 1.005661845873682347e+00 7.718892300331313731e-05 -1.140824063825343515e+00
1.081410188399572342e-01 2.104434283685916937e-02 6.595221805234809942e-01 9.696662789879103572e-01 2.513114365821369489e+00 9.944972862269200187e-01 6.918647312131835235e-05 -1.250274657757741270e+00
1.096876514237574152e-01 2.140617266949816633e-02 6.680015831776161539e-01 9.713989086138294926e-01 2.426989713240100155e+00 1.003532587268864074e+00 7.033046183580229352e-05 -1.233875009152759272e+00
1.150489876140054768e-01 2.288301240033800699e-02 6.826268603618439457e-01 9.576674579580084501e-01 2.355813244059018707e+00 9.986443960880572179e-01 8.286544248879423597e-05 -1.069861908711273069e+00
1.079270178981898143e-01 2.032824618976903849e-02 6.579546035333458942e-01 9.723798457539528650e-01 2.446909729522783294e+00 1.003545111592417438e+00 9.082588006001585459e-05 -9.781357584647583092e-01
1.120256049887197042e-01 2.177868749223355396e-02 6.683440688975620381e-01 9.617479408303112320e-01 2.416546222580998826e+00 9.959614954555342514e-01 7.051039475994544988e-05 -1.231319883795161108e+00
1.081018538015126457e-01 2.138979114999092768e-02 6.624217550206060734e-01 9.754339119514667811e-01 2.462092989075302718e+00 1.007667924434295426e+00 8.800569420885326647e-05 -1.009678506844564838e+00
1.186205697970919570e-01 2.488088724870738538e-02 6.915245394551221558e-01 9.482906493100149437e-01 2.376964430100984238e+00 9.886803240533588166e-01 8.475575675578070432e-05 -1.047306355872588801e+00
1.055395405004835307e-01 1.977898643252887917e-02 6.536215600868827691e-01 9.792993912608850549e-01 2.486467339367582241e+00 1.005589251788285843e+00 7.840370213711246388e-05 -1.125208878770037169e+00
1.118933540260114989e-01 2.319699526559586278e-02 6.740713174836971966e-01 9.720053530834149580e-01 2.423855868222128063e+00 1.004434251912376119e+00 7.112208218775603228e-05 -1.222682158265392838e+00
1.113847687864948643e-01 2.290203947363655956e-02 6.747545688064027214e-01 9.724414708020281406e-01 2.428207514019810276e+00 1.004873729962431295e+00 7.666439831112382627e-05 -1.147642593576992276e+00
1.071793675443046268e-01 2.041269681872090458e-02 6.535752235513572206e-01 9.738094444420624107e-01 2.476808848003178909e+00 1.003716027084676110e+00 9.358130412103652458e-05 -9.482494049123777469e-01
1.187570571716984325e-01 2.549991348600634186e-02 6.956479889148481366e-01 9.553763946611955049e-01 2.363601831008288023e+00 9.935318824549256300e-01 8.271740987987105242e-05 -1.071649927775377042e+00
1.075138313097665221e-01 2.072586580281816915e-02 6.568937420592935172e-01 9.771115193960878686e-01 2.472248270490835509e+00 1.003758197699571753e+00 7.514294609866709464e-05 -1.167687778643896390e+00
1.173917339672974902e-01 2.498421140056426154e-02 6.938914408840328729e-01 9.565469972379778696e-01 2.367688789251813475e+00 9.972753739943789331e-01 9.126908549565849571e-05 -9.732678994388407334e-01
1.119483731222915279e-01 2.293046153126782755e-02 6.738704725921241812e-01 9.704487898613061159e-01 2.438715010375182679e+00 9.985296610011726859e-01 6.753381555729504276e-05 -1.274451582494672719e+00
1.111206234403888382e-01 2.200480710726952435e-02 6.691539217824202801e-01 9.618308008072863347e-01 2.449981558262066095e+00 9.972149686661972989e-01 8.025830289150114949e-05 -1.101829806667496525e+00
1.107189441878855957e-01 2.172203361116753495e-02 6.690102548062696330e-01 9.719288231088548669e-01 2.392616222214240196e+00 1.007306336160895155e+00 6.480600045851289605e-05 -1.315681827408603288e+00
1.071885943759689624e-01 2.065246509614657167e-02 6.533834133257508947e-01 9.680229421647087440e-01 2.528859254184324445e+00 9.953917834233538819e-01 7.532095883189100457e-05 -1.165321592330154310e+00
1.096597910939836329e-01 2.184359918201367323e-02 6.651216274838224196e-01 9.670062667785758181e-01 2.496032265699019259e+00 9.941238613750980058e-01 8.203157962005707066e-05 -1.079975735704774786e+00
1.077178270258777049e-01 2.019062452436238414e-02 6.569978033273946583e-01 9.670373123123607861e-01 2.488495064621981001e+00 9.954360156180500629e-01 7.216565327936191908e-05 -1.208115809790626161e+00
1.101757334218118611e-01 2.235835729619252768e-02 6.662189809688378039e-01 9.736006249961068892e-01 2.455445995732770115e+00 1.002770319273452726e+00 7.364443730293633648e-05 -1.187831414904773286e+00
1.173951846982615038e-01 2.454149610789913699e-02 6.956011028012942798e-01 9.611710181590931157e-01 2.317217818448054967e+00 1.003783946744734035e+00 8.553142086540847365e-05 -1.038196222213520370e+00
1.158102602642067797e-01 2.407333040777005773e-02 6.917502543713052177e-01 9.656297393212898150e-01 2.339658294322575216e+00 1.004044590024581129e+00 8.566193159277314369e-05 -1.036671504684777867e+00
1.123897164066405552e-01 2.257644031429597437e-02 6.726983387538940651e-01 9.663442054680305704e-01 2.393427944860164747e+00 1.004716795988426670e+00 8.209456671779074113e-05 -1.079208190712932058e+00
1.166202168939757117e-01 2.467368204786316022e-02 6.873771807162423197e-01 9.597452814125529974e-01 2.375983807704938666e+00 9.981963655424810344e-01 7.667068249589262859e-05 -1.147560626883668222e+00
1.133886664700456265e-01 2.272051611953853495e-02 6.816639481348782947e-01 9.665322787521301029e-01 2.349553920656213268e+00 1.007646224248321065e+00 6.906521355972100422e-05 -1.252028843845495620e+00
1.090912640772583042e-01 2.149290812054329564e-02 6.651023346040582096e-01 9.696611614464069051e-01 2.458483199138782993e+00 1.002918409286872148e+00 8.667678772053915540e-05 -1.024893909228319577e+00
1.123259339476531532e-01 2.301158275997412794e-02 6.734546613835387108e-01 9.672476504829988775e-01 2.438958623454706487e+00 9.981921755349552061e-01 9.113130374484880436e-05 -9.747786613137404688e-01
1.087900980773858078e-01 2.115091573905597197e-02 6.635112150412446619e-01 9.696998695188890904e-01 2.467684838180954632e+00 1.000631140871979685e+00 7.926020370597719976e-05 -1.114343868291047812e+00
1.172948790580750078e-01 2.412230079479045497e-02 6.875988806316404300e-01 9.510963421378189064e-01 2.385351284325481380e+00 9.887225283353124894e-01 8.434089530150132047e-05 -1.052213162501911992e+00
1.122189738015876292e-01 2.298393393520581363e-02 6.717558456888915730e-01 9.677108311482980341e-01 2.422901589877437090e+00 1.002272482212078319e+00 6.822941163073963956e-05 -1.264204298680008831e+00
1.146187491948221782e-01 2.444347259018028740e-02 6.857493425879207516e-01 9.695138516799715056e-01 2.392798314170071716e+00 1.002754654586069938e+00 7.416426634477365934e-05 -1.180797577624387307e+00
1.134220305935905726e-01 2.356292812016229365e-02 6.780264054064271129e-01 9.688064765824819791e-01 2.396067751596717255e+00 1.003834182930507524e+00 7.700415700054451967e-05 -1.143220618731661808e+00
1.093810164209052943e-01 2.184801374819958508e-02 6.648745618864130291e-01 9.724087473756873878e-01 2.481928765478288668e+00 9.978431111125767305e-01 8.455931930971594438e-05 -1.049626734409066842e+00
1.181396048797156567e-01 2.545455650248105647e-02 6.961639145368883064e-01 9.619557881708887814e-01 2.330154658140940249e+00 1.003018388756012458e+00 7.564840262963673490e-05 -1.160983701409204816e+00
1.108758651146156959e-01 2.227179817984981103e-02 6.741290201180388797e-01 9.772922890294853948e-01 2.379432543741661910e+00 1.012213158308500338e+00 7.482240358686608492e-05 -1.171962672819448992e+00
1.164903158858531240e-01 2.366010983696581471e-02 6.869987107762716150e-01 9.546307566314017334e-01 2.374935909462117856e+00 9.911294400429894180e-01 7.463297797584069078e-05 -1.174497552600640926e+00
1.073832464714201129e-01 2.128019113625763750e-02 6.581294212785092634e-01 9.754764843414872599e-01 2.521690343694644287e+00 9.988783387675146397e-01 7.005623705612639167e-05 -1.237781720124914830e+00
1.123860665111157398e-01 2.183434698662510554e-02 6.745433757949981235e-01 9.608004507536396233e-01 2.404899123390716653e+00 9.957267003203640332e-01 7.748396034143363055e-05 -1.137009074545062504e+00
1.163676585611965603e-01 2.427963187095510955e-02 6.904619649015286686e-01 9.622658932294970713e-01 2.339120197374759513e+00 1.004081130117359777e+00 7.311377298934324540e-05 -1.195063264153009897e+00
1.104137590846301642e-01 2.135608024971030749e-02 6.637608115404617370e-01 9.599078748532698935e-01 2.470874691963213188e+00 9.928607870635564048e-01 7.978342032333820600e-05 -1.107764308650311502e+00
1.192148977471031712e-01 2.538337708416111421e-02 6.946327309466033828e-01 9.526862958153391459e-01 2.343300704578489491e+00 9.955209740562326326e-01 8.241305583926891688e-05 -1.075336157132435577e+00
1.139173065390420569e-01 2.254250909406613212e-02 6.790300745177032526e-01 9.558365302722217072e-01 2.407048417235770454e+00 9.917729806500836798e-01 7.492947215461896444e-05 -1.170532726310042015e+00
1.142222618722033012e-01 2.394841904704041180e-02 6.820201253258107998e-01 9.621449350223265640e-01 2.431733938297702124e+00 9.949567547851669858e-01 8.233833186644477623e-05 -1.076243269102642675e+00
1.094783494539670332e-01 2.135237489074668510e-02 6.682172383339464172e-01 9.697603020136833507e-01 2.448917673042205756e+00 1.000620291188794253e+00 8.133850169043336381e-05 -1.088460546167804965e+00
1.188194922283896254e-01 2.549459925686748535e-02 6.960150433398633041e-01 9.546584410070950710e-01 2.340628843948998838e+00 9.986722433263495180e-01 7.563183879758504126e-05 -1.161202683504441113e+00
1.138639169535468065e-01 2.355147513456039982e-02 6.848690038045692763e-01 9.730095523244863820e-01 2.353286046717859570e+00 1.008448550367843310e+00 7.060237574773018429e-05 -1.230016231397430104e+00
1.158083289627992729e-01 2.417614281346132377e-02 6.862380145275381871e-01 9.631223429685564774e-01 2.346614191890211032e+00 1.005053098005849854e+00 7.803164798224841009e-05 -1.129965538387984969e+00
1.084005536842756606e-01 2.110061124566540297e-02 6.602981664847644705e-01 9.697717243411674293e-01 2.508419134143661466e+00 9.937562075260535366e-01 7.395990484658004286e-05 -1.183556906182521518e+00
1.180269586392050096e-01 2.448724808280663273e-02 6.933923019231277296e-01 9.564753464894477641e-01 2.313562697063802354e+00 1.001482090735943853e+00 7.312816123964738842e-05 -1.194866490902897205e+00
1.130047819991374658e-01 2.277411596249599018e-02 6.777004018395453855e-01 9.664516751867475719e-01 2.381068027437278189e+00 1.004538100327485806e+00 8.423639690972348313e-05 -1.053452930964102308e+00
1.061388390818775451e-01 2.014604480178710730e-02 6.489633690902609775e-01 9.692367720915248119e-01 2.551174520424340120e+00 9.938048279722391243e-01 7.759882267977528036e-05 -1.135527770726454388e+00
1.172278196135139727e-01 2.493202690640705654e-02 6.907616727231074005e-01 9.608089845308388499e-01 2.364715706115565919e+00 9.975702133165122998e-01 8.108088081465037302e-05 -1.091632841097829765e+00
1.152570454842367920e-01 2.426430293492871926e-02 6.871877100820419360e-01 9.602896142097683274e-01 2.408487585536695619e+00 9.957640039905941709e-01 7.412424861859914793e-05 -1.181337305561588558e+00
1.055303844150717457e-01 2.056470195331728049e-02 6.529338948344688420e-01 9.806150414566769946e-01 2.527535370505725076e+00 1.003993213663374462e+00 8.342017349064696275e-05 -1.063189857656670512e+00
1.098369499361162849e-01 2.198497313721832491e-02 6.666845525519652371e-01 9.672537253294253290e-01 2.484946827084703713e+00 9.963703235160410454e-01 8.394856583765617950e-05 -1.056875726300534390e+00
1.083520231658655353e-01 2.141818640337020407e-02 6.597202869240313960e-01 9.760440033107228297e-01 2.471087850067943847e+00 1.003809770790824896e+00 7.672986693074282719e-05 -1.146788994213405077e+00
1.153147687351820105e-01 2.399033210942048272e-02 6.815337086818250567e-01 9.587437216207430613e-01 2.396931793680720180e+00 9.974433841198344641e-01 6.960286235109714890e-05 -1.244274333919268782e+00
1.143841432361850097e-01 2.403629755190671985e-02 6.880952208223989341e-01 9.692515235323935219e-01 2.379124205336146325e+00 1.003773363283229081e+00 7.903893943244088031e-05 -1.117139390910398156e+00
1.099020973565277837e-01 2.158465807273341613e-02 6.693223036427927708e-01 9.709810052526210988e-01 2.414510490973488910e+00 1.007518076943582974e+00 7.234713958897319658e-05 -1.205604109595509232e+00
1.186971614719801865e-01 2.466402935384800349e-02 6.934728908722090912e-01 9.483314782079386163e-01 2.352738438030063772e+00 9.915980896509710707e-01 9.122891800745096854e-05 -9.737080959131616531e-01
1.125057331338701616e-01 2.317803573779433218e-02 6.768915875109082769e-01 9.679428948056221227e-01 2.422142332535210940e+00 1.000669949785757851e+00 8.873461962414582350e-05 -1.001429912820439361e+00
1.127148659990001855e-01 2.327889178624899941e-02 6.747717530048953360e-01 9.683062723137628725e-01 2.423395742795773522e+00 1.000929296786794209e+00 8.708787568737890719e-05 -1.020162351894189579e+00
1.098082938622014504e-01 2.194961214088494289e-02 6.632776209886486196e-01 9.683044257661144183e-01 2.496758272756717023e+00 9.944011828900775063e-01 6.912896339064985424e-05 -1.251106231375738620e+00
1.170392022806681365e-01 2.471711646353855901e-02 6.924623405279072275e-01 9.618740354089120315e-01 2.351359236693414179e+00 9.999913565586149300e-01 8.554250216874320861e-05 -1.038066672330598239e+00
1.123218116806540823e-01 2.289626367074098015e-02 6.774390328875354861e-01 9.715399615360925667e-01 2.408670257785463953e+00 1.001491836127819113e+00 7.622752298726720877e-05 -1.153357434611802068e+00
1.089326314586635119e-01 2.105255723077716079e-02 6.661427792256677805e-01 9.729021830850144159e-01 2.419070521923528005e+00 1.007955127722354849e+00 7.072601716818008571e-05 -1.228266527046553147e+00
1.166885401543830830e-01 2.364615908707638769e-02 6.887333147645842146e-01 9.560658597603814979e-01 2.341152539457891368e+00 9.974764105253548507e-01 7.529384636071999185e-05 -1.165681616318889446e+00
1.187085605223023865e-01 2.530336039587559316e-02 6.937579565702458595e-01 9.548216371583361228e-01 2.349915602804522496e+00 9.962335990191922841e-01 8.196698403503594507e-05 -1.080763493681698773e+00
1.124263779940872093e-01 2.276334627599003665e-02 6.780315306303733580e-01 9.640776801135098051e-01 2.429548817230388291e+00 9.973556630507183218e-01 7.700478839300381820e-05 -1.143212419305870364e+00
1.186726963312476069e-01 2.510553403805639017e-02 6.940970527572097870e-01 9.533972519469476881e-01 2.352992331644224500e+00 9.945423137612725561e-01 6.920753292983867664e-05 -1.249970312081456036e+00
1.152376702487074300e-01 2.306252059278013702e-02 6.849391690529318399e-01 9.593938231608070133e-01 2.349017216699394339e+00 9.996446966276265611e-01 8.320744215397896223e-05 -1.065743233355219033e+00
1.138374538258994512e-01 2.333183671581181076e-02 6.837251696565622705e-01 9.699419178240105133e-01 2.345077450951079889e+00 1.009646972710503521e+00 8.144355763704474809e-05 -1.087169790151681692e+00
1.106949673656304062e-01 2.152422550885586816e-02 6.626441120795371065e-01 9.579387184693856083e-01 2.494742070433106917e+00 9.871724261299366088e-01 7.352337233058537009e-05 -1.189476679585437235e+00
1.096729138578018403e-01 2.091296290561725849e-02 6.609831616352346284e-01 9.640700022712600514e-01 2.473724471670531333e+00 9.918795229175241257e-01 7.544452641306215266e-05 -1.163682389449747889e+00
1.168708452546001753e-01 2.353630159406574357e-02 6.846669010444967896e-01 9.499996254015495856e-01 2.371200485294824301e+00 9.904690170598680066e-01 7.580398479294576432e-05 -1.158929165053794730e+00
1.083193672175996047e-01 2.101913530029556054e-02 6.586520357369296530e-01 9.750775943528882106e-01 2.462527466068956006e+00 1.003103544009377179e+00 7.562667259225726356e-05 -1.161270993119316142e+00
1.123365837425250313e-01 2.329274309828668205e-02 6.748804200761572281e-01 9.707295778695169686e-01 2.414799165255204549e+00 1.005144153953912767e+00 7.751092010197735080e-05 -1.136661195173322980e+00
1.088183927637031839e-01 2.155902449804855681e-02 6.687692911768625681e-01 9.762752530015712527e-01 2.444493165662350975e+00 1.006471081466467687e+00 7.647807161204988984e-05 -1.150075972000487834e+00
1.117524826255547887e-01 2.262730082258350081e-02 6.747068230480428586e-01 9.741259259355671274e-01 2.379615498081697478e+00 1.009995519123652929e+00 7.573080599700523011e-05 -1.159895000044528945e+00
1.145192681210523145e-01 2.339268051381823699e-02 6.796888196298019880e-01 9.563532492140619512e-01 2.436072111796296902e+00 9.886738261588472465e-01 8.861537498558665386e-05 -1.002774651023456087e+00
1.122938979225319156e-01 2.240742454838983572e-02 6.737360848230440347e-01 9.582121472819125074e-01 2.449752839048396691e+00 9.926887383347786642e-01 7.504211654684729115e-05 -1.169030516266303943e+00
1.107257573312343951e-01 2.182097363350553321e-02 6.644594533511625212e-01 9.644092710115268474e-01 2.453224442466937827e+00 9.978548870895658229e-01 7.044822687992143950e-05 -1.232201956609602966e+00
1.122363623899733653e-01 2.231910471555211342e-02 6.709919338061060001e-01 9.576811269132411431e-01 2.460254417810734839e+00 9.899849228316695005e-01 9.067938546750682160e-05 -9.797499774670933581e-01
1.108213632731727405e-01 2.142483085353445726e-02 6.692932084095477574e-01 9.622159412249331467e-01 2.427215501299947231e+00 9.986011470357369912e-01 7.881552567692962194e-05 -1.119970022334491500e+00
1.113363641314613212e-01 2.151204103315820793e-02 6.645258862504259678e-01 9.558939515607740578e-01 2.466870575031692603e+00 9.892209634139068619e-01 8.671868901538250143e-05 -1.024410606013635094e+00
1.067347697928708594e-01 2.083330450145883667e-02 6.527902436754511317e-01 9.744648303102011466e-01 2.531158134418132644e+00 9.985572164461609113e-01 8.190582821513423331e-05 -1.081509875243117591e+00
1.120812496633972477e-01 2.153911522573262460e-02 6.679243848122544680e-01 9.569080551089660380e-01 2.425669798382362075e+00 9.927068603035731353e-01 7.557568461272529581e-05 -1.161945426804175563e+00
1.097772667288479942e-01 2.181070493086223472e-02 6.698780929165852882e-01 9.700328575390942953e-01 2.452904997943603504e+00 1.001424266530790863e+00 8.983887178946153276e-05 -9.890622737948024934e-01
1.184143747506669203e-01 2.461615637409293386e-02 6.900158656768017318e-01 9.501629059574286940e-01 2.353629348473065264e+00 9.931175748869014441e-01 7.628499164122443349e-05 -1.152603809155988035e+00
1.087161282055185973e-01 2.132342810225798524e-02 6.629753611945412572e-01 9.728364260831091626e-01 2.455660557150745049e+00 1.004977107881408482e+00 7.839987820114013785e-05 -1.125257652349886728e+00
1.168711810942869300e-01 2.481544174391726865e-02 6.895120684274776979e-01 9.605929318906931691e-01 2.373426704060565662e+00 9.975761717595430511e-01 8.714269585266920071e-05 -1.019533068908833995e+00
1.117435796467172449e-01 2.249561624590366501e-02 6.738889505868717045e-01 9.707244133508613482e-01 2.381890920073081119e+00 1.009649724095550871e+00 7.425829082084098038e-05 -1.179530593812212258e+00
