# loglike weights omch2 ombh2 h ns 10^9As b0
1.262809527580291413e-01 2.013723856911673812e-02 6.174323350783301745e-01 9.780088189423643552e-01 2.452094617833544987e+00 9.539988737398685803e-01 4.627511592426321314e-268 -6.227161384281849905e+02
1.182157611352619014e-01 2.524074623183834160e-02 7.464139235352380553e-01 9.564418378981075497e-01 2.192950704389541983e+00 1.095170533103000832e+00 0.000000000000000000e+00 -8.668134528802866043e+02
1.240994261355163331e-01 2.487820018149098852e-02 7.259691284068658934e-01 9.423010817586832122e-01 2.021866094755262910e+00 1.101179793334138513e+00 1.729229760444362905e-322 -7.480494694401959350e+02
1.375118739620211361e-01 2.542276699276074109e-02 7.218720033776635514e-01 9.542408990365356392e-01 2.848152378401993978e+00 8.421016744099245610e-01 0.000000000000000000e+00 -7.920432419477656367e+02
1.152522613603879642e-01 2.674567987543509384e-02 7.349051120695648809e-01 9.880526490733698708e-01 2.734742846485092471e+00 9.765962574059774415e-01 0.000000000000000000e+00 -9.631637742804165327e+02
1.253418914371226545e-01 2.110178218916527668e-02 6.922385491150224723e-01 9.817021676208441683e-01 2.272233697967426025e+00 1.000956072656911555e+00 0.000000000000000000e+00 -7.628207734908618249e+02
1.224025946124337322e-01 1.934388821578441123e-02 7.391095271656922261e-01 9.574563323971901907e-01 2.858071828980129681e+00 8.823960453628638678e-01 0.000000000000000000e+00 -1.017963497216353176e+03
1.299989130692532358e-01 2.108493633071217149e-02 6.612443735932908018e-01 9.733078892400646165e-01 2.357489293189006130e+00 9.345629635648067257e-01 0.000000000000000000e+00 -8.685745973284961110e+02
1.165379119410085151e-01 1.906366519708544219e-02 6.909785897221191187e-01 9.844231545719073218e-01 2.891344840107628489e+00 8.842101287820482991e-01 0.000000000000000000e+00 -8.112694130593099544e+02
1.247895063231707624e-01 2.532253940150158006e-02 6.423537983591149914e-01 9.621094326139031372e-01 2.024270097161890547e+00 1.131142901581753568e+00 0.000000000000000000e+00 -8.009038484020455826e+02
1.327752891040481775e-01 2.379709356901679729e-02 6.498327709386930717e-01 9.854114524291848198e-01 2.381796363857053844e+00 9.476721768948741520e-01 1.330106028233485899e-296 -6.884352816430646271e+02
1.246556625381700922e-01 2.076070688911943810e-02 7.043458778993575420e-01 9.215157167421381690e-01 2.149068092818251507e+00 1.049370930614998310e+00 1.366805628645380183e-230 -5.364374478056203088e+02
1.444736610867672910e-01 2.378257827823808748e-02 7.216585977988931866e-01 9.744395497241608028e-01 2.036469719263594769e+00 9.548228872777952958e-01 2.933564419109273462e-305 -7.083675879305885701e+02
1.012963337630200522e-01 1.944758594602701701e-02 6.288991709393136897e-01 9.796400163492373636e-01 2.597678314196732785e+00 1.065912415016807113e+00 0.000000000000000000e+00 -8.428432794885469548e+02
1.060124714968994214e-01 2.242134668867859504e-02 7.071872901958978774e-01 9.910586638825424899e-01 2.344224823814352376e+00 1.110758748030195253e+00 0.000000000000000000e+00 -9.678084077273377943e+02
1.281680848535485806e-01 2.057621956886291487e-02 6.972385119716847379e-01 9.307000097318819387e-01 2.885377182449242017e+00 8.686263593848704279e-01 0.000000000000000000e+00 -7.706433399224919185e+02
1.235698352410240369e-01 2.338133914017912277e-02 6.376596687707738464e-01 9.518282566288195357e-01 2.276407924461564480e+00 1.024948439934687983e+00 0.000000000000000000e+00 -9.452893702736295154e+02
1.181482618974456361e-01 2.464518129875384669e-02 6.667384091536954216e-01 9.291608846026931934e-01 2.302673202296525723e+00 1.086939184873070952e+00 1.376516295878296997e-319 -7.413604589811186543e+02
1.463560002752357925e-01 2.241400118413840181e-02 6.915030267003826614e-01 9.321186662266360834e-01 2.071845966762614122e+00 9.385127520802016843e-01 0.000000000000000000e+00 -8.787012508559905655e+02
1.053545073338034571e-01 2.045855437187235962e-02 6.152131113714902622e-01 9.226008767490878615e-01 2.900576483419625706e+00 1.024704940478533555e+00 0.000000000000000000e+00 -8.978593253097998286e+02
1.169040068164746426e-01 1.958016473573527885e-02 7.099631137206146025e-01 9.721346241444925873e-01 2.276144186276019887e+00 1.043843488205808301e+00 0.000000000000000000e+00 -8.652710194880750123e+02
1.381331167109753899e-01 2.198085038007190073e-02 6.300787010239516928e-01 9.343159402484955134e-01 2.272423762389813806e+00 9.646792453093706587e-01 3.559761823281820460e-302 -7.012663572215080876e+02
1.367478044875715948e-01 2.461428920193584058e-02 7.271234227890576163e-01 9.857439736180833023e-01 2.303794525291423589e+00 9.306672136310460974e-01 1.846458333694208489e-247 -5.752806013558509903e+02
1.116590497882254812e-01 2.555115362839388907e-02 6.366343640607705634e-01 9.438683239768524968e-01 2.722944255641100320e+00 1.029372294897869189e+00 0.000000000000000000e+00 -9.141479911934384290e+02
1.095013440974475644e-01 2.099465873297523544e-02 6.295212380394454854e-01 9.231096341350971679e-01 2.860087174073065341e+00 9.787985573278943363e-01 1.538541911118539470e-299 -6.951974604246242961e+02
1.175123250062472813e-01 2.436389607433780274e-02 7.357533548238148757e-01 9.932155616084684668e-01 2.331875415763528636e+00 1.058924814481608578e+00 0.000000000000000000e+00 -8.074918489534384207e+02
1.407314936045054587e-01 2.503348188039328931e-02 6.926140461399905579e-01 9.274843592168855455e-01 2.450323970474705959e+00 9.225985149479147829e-01 9.045656879183036322e-307 -7.118466915858626862e+02
1.354303208186495577e-01 2.626568979825392308e-02 6.360503799651909818e-01 9.638678273869160096e-01 2.768276381568723910e+00 8.947040267181844975e-01 0.000000000000000000e+00 -9.955668429942267039e+02
1.344078075502319336e-01 2.416925133842501988e-02 6.120990066134828211e-01 9.316485104129537120e-01 2.895705098125921584e+00 8.640820975433898266e-01 0.000000000000000000e+00 -9.408470827773845713e+02
1.277887829927209229e-01 2.370289607566786888e-02 6.254816772523973389e-01 9.547660919988274486e-01 2.150212307212342910e+00 1.046316298202919715e+00 0.000000000000000000e+00 -7.648014617936114519e+02
1.299700410166822750e-01 2.484748036111295369e-02 6.756538875347304351e-01 9.902501336427163015e-01 2.767118567496636761e+00 8.800085968825110960e-01 0.000000000000000000e+00 -9.220588185365041909e+02
1.012768079361624218e-01 2.021465196989381125e-02 6.387315740396714014e-01 9.893855958350887825e-01 2.489437675071857203e+00 1.096897833145194623e+00 0.000000000000000000e+00 -9.633507131972087336e+02
1.088548303342247586e-01 1.957818807896334265e-02 6.537111963416858407e-01 9.538298106472445914e-01 2.281763704555916039e+00 1.116177398323160430e+00 0.000000000000000000e+00 -1.010625884048024091e+03
1.092049930509753630e-01 2.440352843763094262e-02 6.759943038626876621e-01 9.914012695746221571e-01 2.912757804594152677e+00 1.003363361109317120e+00 0.000000000000000000e+00 -9.063093503200558416e+02
1.236314968414680415e-01 2.428433102517688763e-02 6.825544219755067532e-01 9.634351781819795457e-01 2.386702642956627596e+00 1.021529814809642112e+00 6.624763260370480087e-280 -6.499883641777422554e+02
1.281836044532440599e-01 1.942749807555409561e-02 6.745228787797147296e-01 9.300440759792256706e-01 2.803948400856767442e+00 8.565888341317150489e-01 9.007547899738700135e-282 -6.542862861192927539e+02
1.144283402634384411e-01 1.938560642724133573e-02 7.238440093215385840e-01 9.434703941206429301e-01 2.423879046992175379e+00 1.013794848013203520e+00 3.055106481165404388e-236 -5.494486202762195717e+02
1.416593405056827681e-01 2.528176290416450298e-02 6.627711810117545843e-01 9.213680207617048756e-01 2.742852186364996392e+00 8.637129724459751134e-01 1.195244276487309834e-278 -6.470956580487402334e+02
1.368617412182675519e-01 2.187618241790044785e-02 7.262201037098857670e-01 9.861291368444010663e-01 2.165713194472801639e+00 9.421374037271947888e-01 3.162654417573433865e-278 -6.461225969481514539e+02
1.378414791520727045e-01 2.526062359460628376e-02 7.356084080972824513e-01 9.630858513641200602e-01 2.702607621416051931e+00 8.564305823428510767e-01 0.000000000000000000e+00 -8.339358403349868922e+02
1.085843848986289412e-01 2.194205104987301952e-02 6.357549768501210563e-01 9.306288304934935418e-01 2.559553059167032352e+00 1.066106099384738659e+00 0.000000000000000000e+00 -8.885804569076523194e+02
1.149241729984908367e-01 2.501543188778420843e-02 6.743467688061564047e-01 9.544549728195200755e-01 2.350567533944587062e+00 1.089324595638558435e+00 2.523298403114265030e-250 -5.818760590890728963e+02
1.397204547023533361e-01 2.541865375090110804e-02 6.454033082428728418e-01 9.343406495789464694e-01 2.056678851990764834e+00 1.016667071965581481e+00 0.000000000000000000e+00 -9.433747082834348703e+02
1.286778672398506129e-01 2.233488605500481491e-02 6.396651438082920915e-01 9.541553521271133320e-01 2.627711667862497880e+00 9.046993282230495481e-01 0.000000000000000000e+00 -1.014452932688946134e+03
1.240931881220716654e-01 1.846395711853626026e-02 7.036586231714198059e-01 9.216860777593918197e-01 2.689858858121155549e+00 8.881492806936746032e-01 7.037578600672396239e-240 -5.578245109326926467e+02
1.194034037127234410e-01 2.523921821231624868e-02 7.330687913820546076e-01 9.894891817174092941e-01 2.916973010904207353e+00 9.152667858328831230e-01 1.912784426685845728e-224 -5.214590520060038443e+02
1.338581453698876877e-01 2.236392427781309922e-02 7.024301071241373373e-01 9.282608042555734462e-01 2.253229972950524296e+00 9.552298081075427660e-01 1.298777767987853644e-164 -3.836910827781061926e+02
1.223084065159837919e-01 1.972866780966999606e-02 6.412136856538441787e-01 9.503245088105989336e-01 2.307731665814986677e+00 9.916891123625833915e-01 1.002989828255079138e-230 -5.359201371918572931e+02
1.200247496437308603e-01 2.004194046645777980e-02 6.346165825463770949e-01 9.600824612478292552e-01 2.880807296778353788e+00 8.961480593226984759e-01 1.432619415733595476e-146 -3.421464702200639181e+02
1.294136235975444083e-01 2.149212555308783329e-02 6.291928275701905715e-01 9.752307543360478892e-01 2.189250062424099141e+00 1.009700064683155318e+00 2.999716877083156542e-199 -4.634444667667403905e+02
1.244376711110883327e-01 2.639489371789320582e-02 7.335559041190965468e-01 9.393857068457294179e-01 2.218055855776366769e+00 1.056615427641093952e+00 1.122204966271587780e-217 -5.058742208807390739e+02
1.258677294482407061e-01 2.130302073077228187e-02 7.331176541724053752e-01 9.221460608734817210e-01 2.816025923534652087e+00 8.836345672236989301e-01 1.795546996739267487e-197 -4.593525047815833773e+02
1.253122502640714175e-01 2.540226735269805053e-02 6.816316184684096946e-01 9.528707542618626292e-01 2.976367656488922542e+00 8.991866371313750328e-01 2.208069469199634692e-207 -4.821715468301820238e+02
1.355667250456541184e-01 2.207511061071645853e-02 7.376138133380858442e-01 9.548790742654110764e-01 2.341616827748421947e+00 9.142729607487491972e-01 2.116788653409557961e-220 -5.121473714754163211e+02
1.311167169325973547e-01 1.902626469932111597e-02 7.329906336336552419e-01 9.237895263388896661e-01 2.406061381890642448e+00 9.264043397502600419e-01 2.708239411565948847e-220 -5.119009728693843613e+02
1.174718910240642733e-01 2.044289328458311766e-02 6.808860748071523528e-01 9.892599995019637493e-01 2.811843873525193604e+00 9.130783625573880569e-01 1.458352427766430044e-147 -3.444312525165777288e+02
1.072223842422677237e-01 1.859669968629802314e-02 6.998251703355646836e-01 9.853615992511984834e-01 2.578809520033500835e+00 1.008553130273163179e+00 5.224021339991463180e-172 -4.007199196888536790e+02
1.166327013426850245e-01 2.622740982744549421e-02 6.905652969492300786e-01 9.625027535625401143e-01 2.473604242667249764e+00 1.044050319781133940e+00 6.432383696293555707e-146 -3.406446295635930142e+02
1.140180140104064405e-01 2.655100863881763168e-02 6.727867038915220643e-01 9.439576879906016460e-01 2.818246193408020517e+00 1.007897874332196464e+00 2.195492991153459889e-162 -3.785609296172243603e+02
1.188693100724354246e-01 2.406007146355159526e-02 6.872098155360530924e-01 9.734388767928892072e-01 2.126185014353633385e+00 1.108667632430319072e+00 3.460865660942207368e-172 -4.011316684170092799e+02
1.212459153300228798e-01 2.439307579050669847e-02 7.488339272527759771e-01 9.971528510181472127e-01 2.571385625207544656e+00 9.663561364773436413e-01 4.743594089925435500e-227 -5.274585721852797633e+02
1.293934066744414357e-01 2.631290146939445351e-02 6.349302902251987568e-01 9.342691602453460087e-01 2.814063357046747704e+00 9.304311713757196234e-01 1.415749130261122880e-193 -4.503798153070043213e+02
1.144499997787499918e-01 2.451766283667881907e-02 6.673339221971673618e-01 9.991515422101975297e-01 2.841322544189021748e+00 9.724012628516319756e-01 1.611954527589775255e-152 -3.558440378709339029e+02
1.302359550046289505e-01 2.646873533635458325e-02 6.190519063149494405e-01 9.335182095208053310e-01 2.699685672806755754e+00 9.532298508959500261e-01 2.916650853101302205e-179 -4.174208468268755610e+02
1.246268549152083627e-01 2.646339317284998605e-02 6.399824433431465787e-01 9.400190032401950502e-01 2.414879364528800920e+00 1.037633840944611752e+00 2.361246819783617661e-141 -3.301338594899979739e+02
1.226091190997901370e-01 1.908236704540977949e-02 6.698386514008374260e-01 9.441061363869122092e-01 2.867173855918973224e+00 8.763887429172536603e-01 7.005235982521502742e-140 -3.267438063230529792e+02
1.389089869440646718e-01 2.656343939329867954e-02 7.102161328082049474e-01 9.904388373931978240e-01 2.174051017509422312e+00 9.700437966001549395e-01 1.963274215785478480e-206 -4.799864667298710401e+02
1.126174517253560325e-01 2.343609227820107194e-02 6.881968213024844960e-01 9.742378753578145867e-01 2.621700022823127085e+00 1.001432438636027822e+00 8.128903109536012190e-227 -5.269199412849014834e+02
1.227138041448982142e-01 2.030057889394921294e-02 6.514728792363322363e-01 9.964487923655954704e-01 2.552600265472189545e+00 9.358357225949117675e-01 5.448279618551998439e-223 -5.181097270159850723e+02
1.222193819664364883e-01 1.875818504612729656e-02 7.316892015695346529e-01 9.451002405485867675e-01 2.182201195608971744e+00 1.007239451554933884e+00 1.931229153883866539e-159 -3.717814242893873597e+02
1.165519731280865862e-01 2.379393835448460198e-02 6.506775939165679867e-01 9.645842776011543940e-01 2.261969585406470529e+00 1.085365634446443739e+00 8.151035194462057994e-210 -4.877732757626718012e+02
1.177431529943415711e-01 2.549528936219803976e-02 7.023899886744309207e-01 9.774792521472874807e-01 2.234150760610046582e+00 1.082278062026373000e+00 3.905954671121962612e-171 -3.987080998453644725e+02
1.290654718469509687e-01 2.072817721132598490e-02 6.814895354961287843e-01 9.233719764977397215e-01 2.016943644597403384e+00 1.061346402178990456e+00 2.409155518361728462e-161 -3.761654748640988828e+02
1.191013547003324791e-01 2.382941343420866970e-02 7.071702970810785915e-01 9.790909699678955747e-01 2.421600480317398940e+00 1.026239017467262649e+00 1.444034879333726036e-213 -4.964117347837238867e+02
1.186272166844235809e-01 2.112488375920497027e-02 6.850953553995264844e-01 9.661989809782426386e-01 2.347808795271395521e+00 1.028234918847714674e+00 6.536158181572144505e-147 -3.429312102821072017e+02
1.336425782289887843e-01 2.627963124401840739e-02 6.814230006285217911e-01 9.472488691701991259e-01 2.740270688003024091e+00 8.895995372440816951e-01 1.469166128120947456e-172 -4.019884921857538984e+02
1.080079277059210058e-01 2.535257214257316538e-02 6.881565141130008278e-01 9.755244721567850608e-01 2.978445672702395353e+00 9.920147980504581131e-01 5.836903793401082631e-176 -4.098193270539001105e+02
1.191105386509772601e-01 1.963502819912882336e-02 6.671107574456889289e-01 9.232297629927863625e-01 2.312766388891677849e+00 1.035233955882600254e+00 2.696873796893563911e-160 -3.737500728007033786e+02
1.359109511639331469e-01 2.520452297088394272e-02 6.906681742993520112e-01 9.385182130464364558e-01 2.633398056284072197e+00 8.981151765343395876e-01 6.024331517895121287e-139 -3.245920725751722102e+02
1.194202537285479759e-01 1.873026356580841448e-02 6.646792235775893509e-01 9.752845613921854451e-01 2.427978717888196414e+00 9.818831003953820691e-01 2.344209947012265269e-170 -3.969160685442802787e+02
